linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9879136436453981;217775,0;259,8207098765432;0,1945534087994207
0,983343821193581;217157,5;254,72553240740737;0,19888353151372473
0,9817532858565211;217635,0;258,90300877700616;0,18997127614134088
0,9626822669791215;217365,0;244,51594859182097;0,1931653916827073
0,973066743706576;217725,0;252,65786844135803;0,19055349531512683
0,9612393862113383;217765,0;242,8541661844136;0,1934937799449575
0,9633442276832271;217515,0;245,6544733796296;0,19181070911520842
0,9559116398932497;217775,0;239,69510802469134;0,19290763587560789
0,9735423490854456;217725,0;252,292237654321;0,19159622917996358
0,9968643736382503;216292,5;263,89053819444445;0,2001929467161785
0,9917213122420991;217517,5;263,24953703703704;0,19364966631094258
0,9738357501684147;217087,5;248,5910296103395;0,19876379179251216
0,9780479328828685;217370,0;252,25861062885804;0,19688825436035312
0,9918632867952992;217175,0;260,5384239969136;0,1985915382847535
0,9978187437322269;216677,5;262,4916956018518;0,2025794931744182
0,9625111931390408;217455,0;243,63266782407405;0,19417542179024314
0,9837819541774624;218092,5;258,5439737654321;0,1917186912802661
0,9869002120956878;218037,5;261,3984948881173;0,190613888242466
0,9875209805115526;217517,5;261,77865306712965;0,19164039484451123
0,9787341496105773;217310,0;253,40384066358027;0,19594324207381442
