linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9835628302192454;188437,52000000005;271,81453263888886;0,10761478064438208
1,0;187325,0;278,20147376543207;0,11305829738438812
0,9819716067007196;188003,1799999999;268,84680167824075;0,10965167181668857
0,9390567496865134;188462,92000000004;240,5729770833333;0,10781772395366036
0,9554660984688466;188889,63999999998;253,5366108024691;0,10604212093114335
0,9848737366678944;188696,6000000001;273,9037069251543;0,10634505506862263
0,9847041119682288;188399,41999999998;268,7116865547839;0,11082785856766597
0,9854012796258526;187962,54000000007;268,6709191358025;0,1117824463412293
0,9757789894389033;188567,06;264,00960908564815;0,10940196213315073
1,0;187325,0;278,20147376543207;0,11305829738438812
0,993019594190507;188074,30000000008;274,3625381944444;0,11132807709205213
0,9867121848249405;188775,33999999997;276,5709509066358;0,10512138596934704
0,9820456756307921;188442,60000000003;268,4873384066358;0,10945529103484755
0,9805102746732565;188793,12;269,24022839506165;0,10755230171111008
0,9631804310883905;188394,33999999997;257,0271691358024;0,10816377908103185
0,9793199211667691;187642,49999999994;265,4407628858025;0,11135642703640115
0,9820208902359141;188297,82000000012;266,50012932098775;0,11123120516970339
0,9599305826764379;188541,66000000003;255,50920177469132;0,10738261366867188
0,9387596401523388;188518,79999999996;240,4855295524691;0,1076533943377688
0,9513354792145142;188506,1;248,8768128858025;0,10795747174367751
