linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9888439853555467;180621,00000000012;269,06981782407405;0,12205580889130006
0,9881038906766391;180872,31999999995;271,7775918981483;0,11885860048791869
0,9832267722290984;181221,24000000002;269,16901111111093;0,11770080316425126
0,9843761631426936;180884,52000000002;268,6200663580245;0,11935233913791064
0,9642448355878569;180315,9999999999;254,93388611111126;0,11990113759501064
0,9887789222840578;180857,68000000005;271,9337675925925;0,11915451499439672
0,996928580251559;181592,12000000005;280,8871185185181;0,11521934145227274
0,9950260040654075;180547,80000000005;272,927744367284;0,12253105992260373
0,9830541922198337;180786,91999999995;264,7053157407408;0,12214380288988293
0,9984444696942065;180513,64000000007;277,72658078703705;0,12042269969468058
0,9676538385767104;181321,28000000006;258,69475185185195;0,1172886706765077
0,9447107224831829;181140,71999999997;244,3993305555554;0,11612210736332652
0,9873979013650851;180999,19999999992;272,3725147376545;0,11772481141134077
0,9480392661469272;180977,24000000008;244,5395765432099;0,11826406406044501
0,9862228204183924;181309,08000000007;270,36355524691356;0,11836128259174782
0,9938607662569976;181216,36000000002;276,82456103395066;0,11744968187375018
0,9742218772907577;181321,28;263,8904536265428;0,1167152834399291
0,9768723046017933;181011,40000000005;264,3620333333331;0,11834707089892897
0,9856464185978554;181238,32000000007;270,40979228395025;0,11806303189487366
0,997071851508419;181043,12000000002;278,1189703703703;0,11850988217884267
