linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9537966346901464;187334,27999999997;266,7828721450618;0,0978901169250805
0,9562505003222542;187362,0000000001;270,80190987654385;0,0963680122801468
0,9280431690635633;187180,56000000006;248,20802191358064;0,09763296176571487
0,9608702554890918;186789,96000000005;275,69116473765433;0,09600868032897139
0,9590120743818672;187152,8400000001;274,4440622685186;0,09551789034503315
0,9255382746468418;186983,99999999997;246,65048765432118;0,09763673646874395
0,9628784218881615;185900,40000000002;271,0934270833332;0,10113334260469962
0,9732388743991273;186789,96;281,9316589506172;0,09803902434779105
0,9260441399447017;186590,88000000006;244,91989004629613;0,0995024064564388
0,9535150783203163;186903,36000000004;268,7910610339506;0,09685002238379357
0,9575048407818787;185996,15999999997;267,6882416666666;0,10061937602973525
0,97720845734213;185945,76000000004;283,2571876543206;0,1000748767273784
0,9614019899605257;187102,44000000006;274,19400486111084;0,096957151538419
0,9683281141114588;187014,24;281,221480246913;0,09578357637488555
0,9484453180699787;186893,27999999997;265,05458765432047;0,09683175787987269
0,9852256462380732;186306,12000000008;288,9398888117281;0,09988128156570922
0,9327065658560085;187301,52000000008;251,27276288580282;0,09778127298649274
0,9174439224901566;187291,44000000006;240,07797584876505;0,09766737083813115
0,9592831563186668;186376,6800000001;270,67271658950654;0,09907334475818928
0,9375704604693639;187379,64000000007;261,83303325617277;0,09297168557486382
