linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9740816918316051;182364,72000000006;252,3842347029321;0,10892432326246361
0,9734222105412275;182431,13999999996;250,36658084490736;0,11018370744392048
0,9847427726864671;182372,09999999998;260,3911376543209;0,10813751604109928
0,9515971874048033;182450,81999999995;238,9368675733025;0,10753327029302781
0,992627371633431;182950,19999999998;268,3931332561728;0,10507324867796573
0,9661414278009861;182278,62000000008;248,08570908564815;0,10819553139574552
0,9602665804985215;182647,62000000002;245,02930856481484;0,10701142539215054
0,989328731958405;182391,7800000001;263,4104969135803;0,10813965984633496
0,9672610561909333;182241,72000000003;246,7601499228395;0,11000147962349022
0,928301589752961;182482,79999999996;222,88707955246912;0,10796323915654099
0,9723791970969878;182657,46000000005;251,29795044367282;0,10852000466400544
0,9777237975874156;182667,30000000005;259,10620733024683;0,1048925748122622
0,9753094350957143;182586,11999999994;254,47018487654316;0,107569383105713
0,9763468824542508;182522,16000000003;254,80867590663578;0,10794805550669156
0,9533624442429154;182391,77999999997;241,10382584876547;0,10676307235164377
0,9827277625748481;183193,74000000002;263,41215553626546;0,10340560478233658
0,9569768250326581;182559,06000000006;243,8627252893518;0,10625318061731295
0,9488261033274784;182854,26000000004;238,47333858024692;0,10585727844301104
0,9527708934035685;182379,48;239,3908052469136;0,10790006031690069
0,9728573499545394;182704,2;254,3538309992284;0,10613444207001926
