linear_score;flowtime_sum;worker_load;job_uncertainty_mean
20,0;20,0;20,0;20,0
0,9889046585169924;185070,25;259,0693414834104;0,12042724480129689
0,011512313296715935;488,70323844144707;7,9180127382615035;0,0022843174391275743
0,963042678176689;184375,0;240,62835599922843;0,11519174697369809
0,9790581573883219;184742,5;252,48303301022375;0,11875163693203211
0,993946447095899;185095,0;263,8782667824074;0,12108603566674578
0,9986556262580237;185376,25;264,6697453703704;0,12226382777035089
1,0;185850,0;268,67798562885804;0,12297258827337919
