elapsed_time_ga
8.855067729949951
8.540712594985962
8.565228700637817
8.848507165908813
9.373960494995117
9.348177433013916
9.47733187675476
9.319121599197388
9.319334268569946
9.522979021072388
9.19084906578064
9.108293294906616
9.024436950683594
9.898638486862183
11.23004961013794
11.142251253128052
9.23725700378418
9.26556921005249
9.37009310722351
9.36574912071228
9.527456760406494
