;_metric;time_this_iter_s;done;timesteps_total;episodes_total;training_iteration;trial_id;experiment_id;date;timestamp;time_total_s;pid;hostname;node_ip;time_since_restore;timesteps_since_restore;iterations_since_restore;warmup_time;config/adaptive_rate_mode;config/alg_name;config/crossover;config/cx_pb;config/eliminate_duplicates;config/functions;config/mut_pb;config/mutation;config/n_evals;config/n_parallelizations;config/obj_weights;config/parallelization_method;config/plot_solution;config/pop_size;config/pressure;config/print_iterations;config/print_results;config/problem_getter;config/sampling;config/seed;logdir
10;2675.0;66.08933591842651;False;;;1;7bd8a_00010;0c3418207b704602b550c535378da4e8;2023-08-28_12-15-26;1693217726;66.08933591842651;125407;users.cfads.fh-bielefeld.de;10.134.17.12;66.08933591842651;0;1;0.0070879459381103;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f49682c4670>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00010_10_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=1_2023-08-28_12-14-13
11;2702.0;26.24410820007324;False;;;1;7bd8a_00011;5c08f2c7dbe74f6e8dad503b9fd7db9d;2023-08-28_12-14-53;1693217693;26.24410820007324;125727;users.cfads.fh-bielefeld.de;10.134.17.12;26.24410820007324;0;1;0.007516860961914;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f49682c4df0>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00011_11_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=10,pres_2023-08-28_12-14-20
12;2193.0;3.963913202285767;False;;;1;7bd8a_00012;3815972b606d4cb09455808778cd91fb;2023-08-28_12-14-37;1693217677;3.963913202285767;126014;users.cfads.fh-bielefeld.de;10.134.17.12;3.963913202285767;0;1;0.0066621303558349;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f49682b86a0>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00012_12_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=20,pres_2023-08-28_12-14-26
13;2410.0;3.9659910202026367;False;;;1;7bd8a_00013;22cfb164b2bc41e9a150f16c5c3d8742;2023-08-28_12-14-43;1693217683;3.9659910202026367;126311;users.cfads.fh-bielefeld.de;10.134.17.12;3.9659910202026367;0;1;0.0072956085205078;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f49682c4580>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00013_13_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=20,pres_2023-08-28_12-14-33
14;2322.0;12.591316938400269;False;;;1;7bd8a_00014;04a66b903be54196a2c74844e1b5cf92;2023-08-28_12-14-58;1693217698;12.591316938400269;126610;users.cfads.fh-bielefeld.de;10.134.17.12;12.591316938400269;0;1;0.0063860416412353;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.6;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496824b580>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00014_14_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=20,p_2023-08-28_12-14-39
15;1858.0;10.895053386688232;False;;;1;7bd8a_00015;38ad4cea21c14cebbee63690a86374b8;2023-08-28_12-15-03;1693217703;10.895053386688232;126910;users.cfads.fh-bielefeld.de;10.134.17.12;10.895053386688232;0;1;0.0064496994018554;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496824bd00>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00015_15_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=50,pres_2023-08-28_12-14-45
16;2680.0;23.3423535823822;False;;;1;7bd8a_00016;596641e958ca4578847aaa2466f01848;2023-08-28_12-15-22;1693217722;23.3423535823822;127214;users.cfads.fh-bielefeld.de;10.134.17.12;23.3423535823822;0;1;0.0067384243011474;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496824d4c0>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00016_16_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=10,p_2023-08-28_12-14-52
17;2106.0;5.515625476837158;False;;;1;7bd8a_00017;07a15c6792b74feb93cab4d0baa00d0d;2023-08-28_12-15-10;1693217710;5.515625476837158;127532;users.cfads.fh-bielefeld.de;10.134.17.12;5.515625476837158;0;1;0.006387710571289;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496824dc40>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00017_17_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=50,p_2023-08-28_12-14-59
18;2185.0;8.096688032150269;False;;;1;7bd8a_00018;6e59db6c4f56496783cd0eb8fb5bc726;2023-08-28_12-15-19;1693217719;8.096688032150269;127831;users.cfads.fh-bielefeld.de;10.134.17.12;8.096688032150269;0;1;0.0059168338775634;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496824f400>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00018_18_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.4000,pop_size=5_2023-08-28_12-15-05
19;2368.0;7.388059139251709;False;;;1;7bd8a_00019;5f3a1dccda0443c4b4a26acfe706b71a;2023-08-28_12-15-25;1693217725;7.388059139251709;128158;users.cfads.fh-bielefeld.de;10.134.17.12;7.388059139251709;0;1;0.006584882736206;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496824fb80>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00019_19_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=20,p_2023-08-28_12-15-11
20;2557.0;8.832199573516846;False;;;1;7bd8a_00020;33d374cfa6e148dc99453e74e636d23d;2023-08-28_12-15-33;1693217733;8.832199573516846;128442;users.cfads.fh-bielefeld.de;10.134.17.12;8.832199573516846;0;1;0.0055973529815673;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f4968254340>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00020_20_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=2_2023-08-28_12-15-18
21;1904.0;2.413604497909546;False;;;1;7bd8a_00021;779269055dfd48718839b50761d38d00;2023-08-28_12-15-33;1693217733;2.413604497909546;128791;users.cfads.fh-bielefeld.de;10.134.17.12;2.413604497909546;0;1;0.0071275234222412;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496824d7f0>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00021_21_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=50,pres_2023-08-28_12-15-24
22;2611.0;67.66792941093445;False;;;1;7bd8a_00022;ac679e13cb744f8b8f8cc1d43f4b05f1;2023-08-28_12-16-44;1693217804;67.66792941093445;129317;users.cfads.fh-bielefeld.de;10.134.17.12;67.66792941093445;0;1;0.0066225528717041;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f49682bee50>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00022_22_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=2_2023-08-28_12-15-30
23;2544.0;8.37260913848877;False;;;1;7bd8a_00023;66be31b66e644896b099632b4c54847d;2023-08-28_12-15-51;1693217751;8.37260913848877;129667;users.cfads.fh-bielefeld.de;10.134.17.12;8.37260913848877;0;1;0.0067319869995117;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f4968254a90>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00023_23_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=20,p_2023-08-28_12-15-36
24;2608.0;38.33896970748901;False;;;1;7bd8a_00024;b659efade2724a81ab7a3784c6a9603d;2023-08-28_12-16-28;1693217788;38.33896970748901;130010;users.cfads.fh-bielefeld.de;10.134.17.12;38.33896970748901;0;1;0.0069127082824707;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.6;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f4968251250>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00024_24_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=10,p_2023-08-28_12-15-43
25;2584.0;69.31387782096863;False;;;1;7bd8a_00025;2be2e00d96d14f8bb65549d29274090b;2023-08-28_12-17-06;1693217826;69.31387782096863;130325;users.cfads.fh-bielefeld.de;10.134.17.12;69.31387782096863;0;1;0.0061185359954833;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f49682519d0>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00025_25_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=1_2023-08-28_12-15-49
26;2418.0;39.71386122703552;False;;;1;7bd8a_00026;0c0c59503a7740939ed48f85b589aa85;2023-08-28_12-16-43;1693217803;39.71386122703552;130648;users.cfads.fh-bielefeld.de;10.134.17.12;39.71386122703552;0;1;0.0061480998992919;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496825c190>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00026_26_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=10,pres_2023-08-28_12-15-57
27;2555.0;117.96392607688904;False;;;1;7bd8a_00027;0620dbfc64f748b8a9973e75fc19473c;2023-08-28_12-18-08;1693217888;117.96392607688904;130960;users.cfads.fh-bielefeld.de;10.134.17.12;117.96392607688904;0;1;0.0066986083984375;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f496825c910>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00027_27_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=1_2023-08-28_12-16-03
28;2588.0;40.1604437828064;False;;;1;7bd8a_00028;35856aaaefde4b7a81fd675cde9fe65a;2023-08-28_12-16-51;1693217811;40.1604437828064;122199;users.cfads.fh-bielefeld.de;10.134.17.12;40.1604437828064;0;1;0.0068082809448242;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f49682600d0>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00028_28_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=10,p_2023-08-28_12-16-11
29;2421.0;12.62244176864624;False;;;1;7bd8a_00029;bd0d34c10c2c413eb1be798c074d1f68;2023-08-28_12-16-23;1693217783;12.62244176864624;124437;users.cfads.fh-bielefeld.de;10.134.17.12;12.62244176864624;0;1;0.0067553520202636;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f4968260850>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00029_29_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=2_2023-08-28_12-16-11
30;1949.0;14.008572340011597;False;;;1;7bd8a_00030;b387ba7771d0413a946629315686260c;2023-08-28_12-16-25;1693217785;14.008572340011597;122886;users.cfads.fh-bielefeld.de;10.134.17.12;14.008572340011597;0;1;0.0062332153320312;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f4968288d90>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00030_30_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=50,pres_2023-08-28_12-16-11
31;2661.0;85.78500962257385;False;;;1;7bd8a_00031;596641e958ca4578847aaa2466f01848;2023-08-28_12-17-37;1693217857;85.78500962257385;127214;users.cfads.fh-bielefeld.de;10.134.17.12;85.78500962257385;0;1;0.0067384243011474;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f49681c9370>;;/home/voll_lu/ray_results/objective_2023-08-28_12-13-01/objective_7bd8a_00031_31_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=1_2023-08-28_12-16-11
