;_metric;time_this_iter_s;done;timesteps_total;episodes_total;training_iteration;trial_id;experiment_id;date;timestamp;time_total_s;pid;hostname;node_ip;time_since_restore;timesteps_since_restore;iterations_since_restore;warmup_time;config/adaptive_rate_mode;config/alg_name;config/crossover;config/cx_pb;config/eliminate_duplicates;config/functions;config/mut_pb;config/mutation;config/n_evals;config/n_parallelizations;config/obj_weights;config/parallelization_method;config/plot_solution;config/pop_size;config/print_iterations;config/print_results;config/problem_getter;config/sampling;config/seed;logdir
10;78948.0;4.587024211883545;False;;;1;67031_00010;5fc45580b1d741d49c7aa74156a11c42;2023-08-14_10-00-02;1692000002;4.587024211883545;44582;users.cfads.fh-bielefeld.de;10.134.17.12;4.587024211883545;0;1;0.0065453052520751;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed5242bdf0>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00010_10_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.4000,pop_size=1_2023-08-14_09-59-51
11;72383.0;84.28789687156677;False;;;1;67031_00011;19fecd426c0f492bbb73f2a9c73b873a;2023-08-14_10-01-27;1692000087;84.28789687156677;44683;users.cfads.fh-bielefeld.de;10.134.17.12;84.28789687156677;0;1;0.0068953037261962;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed52434550>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00011_11_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=10_2023-08-14_09-59-57
12;62216.0;58.11760663986206;False;;;1;67031_00012;0aad0b38699849eda62bbe68fd54fa00;2023-08-14_10-01-07;1692000067;58.11760663986206;44827;users.cfads.fh-bielefeld.de;10.134.17.12;58.11760663986206;0;1;0.0070397853851318;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed5242b340>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00012_12_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=20_2023-08-14_10-00-03
13;61353.0;12.743746042251589;False;;;1;67031_00013;f0bf07c29a9c40b5bbe176633cc626e0;2023-08-14_10-00-28;1692000028;12.743746042251589;44887;users.cfads.fh-bielefeld.de;10.134.17.12;12.743746042251589;0;1;0.0067830085754394;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed52418670>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00013_13_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=5_2023-08-14_10-00-09
14;64830.0;31.02655553817749;False;;;1;67031_00014;8ef8daf176a341e58efb7600e9569646;2023-08-14_10-00-52;1692000052;31.02655553817749;44951;users.cfads.fh-bielefeld.de;10.134.17.12;31.02655553817749;0;1;0.0065295696258544;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed52434430>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00014_14_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=5_2023-08-14_10-00-15
15;51583.0;2.954941749572754;False;;;1;67031_00015;3aa8a80e5c99423bab0262ad6432837d;2023-08-14_10-00-30;1692000030;2.954941749572754;45010;users.cfads.fh-bielefeld.de;10.134.17.12;2.954941749572754;0;1;0.0068223476409912;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed524352e0>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00015_15_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=50_2023-08-14_10-00-21
16;69769.0;21.97557520866394;False;;;1;67031_00016;f7f7f6e652564a83a6528e5f1692aa37;2023-08-14_10-00-56;1692000056;21.97557520866394;45082;users.cfads.fh-bielefeld.de;10.134.17.12;21.97557520866394;0;1;0.0063972473144531;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.6;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed52435a00>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00016_16_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=20_2023-08-14_10-00-27
17;61780.0;22.44769501686096;False;;;1;67031_00017;c94455f550054cdbb6fc8271c7be9300;2023-08-14_10-01-02;1692000062;22.44769501686096;45194;users.cfads.fh-bielefeld.de;10.134.17.12;22.44769501686096;0;1;0.0063614845275878;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523b9160>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00017_17_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.0500,pop_size=50_2023-08-14_10-00-34
18;71461.0;24.204798698425293;False;;;1;67031_00018;efcacf4e513f4bcdb62f52e175d36b17;2023-08-14_10-01-13;1692000073;24.204798698425293;45253;users.cfads.fh-bielefeld.de;10.134.17.12;24.204798698425293;0;1;0.0070447921752929;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523b9880>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00018_18_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=1_2023-08-14_10-00-40
19;71635.0;273.71975588798523;False;;;1;67031_00019;7a8a35684b534f50a1bf8e876d20c66a;2023-08-14_10-05-28;1692000328;273.71975588798523;45312;users.cfads.fh-bielefeld.de;10.134.17.12;273.71975588798523;0;1;0.0062334537506103;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523b9fa0>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00019_19_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=2_2023-08-14_10-00-48
20;63373.0;3.477479696273804;False;;;1;67031_00020;bb86a08524c54b50befaafbe07ff2984;2023-08-14_10-01-05;1692000065;3.477479696273804;45372;users.cfads.fh-bielefeld.de;10.134.17.12;3.477479696273804;0;1;0.0084972381591796;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523bb700>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00020_20_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.0500,pop_size=20_2023-08-14_10-00-55
21;64232.0;40.03950166702271;False;;;1;67031_00021;65bd5f44760c4529adaba2f901dd66c4;2023-08-14_10-01-47;1692000107;40.03950166702271;45535;users.cfads.fh-bielefeld.de;10.134.17.12;40.03950166702271;0;1;0.0061054229736328;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523bbe20>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00021_21_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=20_2023-08-14_10-01-01
22;63771.0;11.838321208953856;False;;;1;67031_00022;9714ba3c01ea481c9402f68d0a4ec451;2023-08-14_10-01-25;1692000085;11.838321208953856;45608;users.cfads.fh-bielefeld.de;10.134.17.12;11.838321208953856;0;1;0.0066742897033691;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523b9730>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00022_22_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.4000,pop_size=5_2023-08-14_10-01-07
23;65650.0;90.04592370986938;False;;;1;67031_00023;09832d294ae14803a7ba8de32dda8d9f;2023-08-14_10-02-50;1692000170;90.04592370986938;45671;users.cfads.fh-bielefeld.de;10.134.17.12;90.04592370986938;0;1;0.006831407546997;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed52434bb0>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00023_23_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=5_2023-08-14_10-01-14
24;56421.0;3.640815019607544;False;;;1;67031_00024;9394b5cb070c47f4a101800e34878299;2023-08-14_10-01-31;1692000091;3.640815019607544;45731;users.cfads.fh-bielefeld.de;10.134.17.12;3.640815019607544;0;1;0.007200002670288;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523c0490>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00024_24_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=50_2023-08-14_10-01-20
25;74858.0;2.121201753616333;False;;;1;67031_00025;c5aa8d5bb6df4ad28896b0fd29eec2a8;2023-08-14_10-01-36;1692000096;2.121201753616333;45793;users.cfads.fh-bielefeld.de;10.134.17.12;2.121201753616333;0;1;0.0065588951110839;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523c0bb0>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00025_25_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=1_2023-08-14_10-01-27
26;64102.0;12.118170022964478;False;;;1;67031_00026;e7e1e217cba545b98e1df9474f989ed8;2023-08-14_10-01-53;1692000113;12.118170022964478;45910;users.cfads.fh-bielefeld.de;10.134.17.12;12.118170022964478;0;1;0.0064783096313476;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523c6310>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00026_26_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=5_2023-08-14_10-01-34
27;61611.0;14.515403747558594;False;;;1;67031_00027;8ed9b1b54e8149eeaf9c2fd48d3937ff;2023-08-14_10-02-03;1692000123;14.515403747558594;45967;users.cfads.fh-bielefeld.de;10.134.17.12;14.515403747558594;0;1;0.0062968730926513;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523c6a30>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00027_27_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=5_2023-08-14_10-01-41
28;75824.0;12.002843141555786;False;;;1;67031_00028;8ef8daf176a341e58efb7600e9569646;2023-08-14_10-02-01;1692000121;12.002843141555786;44951;users.cfads.fh-bielefeld.de;10.134.17.12;12.002843141555786;0;1;0.0065295696258544;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.6;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523c8190>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00028_28_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=2_2023-08-14_10-01-49
29;63804.0;39.07465934753418;False;;;1;67031_00029;055438465f7843f3bb50ea5e26b1e9c4;2023-08-14_10-02-28;1692000148;39.07465934753418;44220;users.cfads.fh-bielefeld.de;10.134.17.12;39.07465934753418;0;1;0.0066304206848144;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta033'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523c88b0>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00029_29_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=20_2023-08-14_10-01-49
30;68021.0;1.756516695022583;False;;;1;67031_00030;65bd5f44760c4529adaba2f901dd66c4;2023-08-14_10-01-51;1692000111;1.756516695022583;45535;users.cfads.fh-bielefeld.de;10.134.17.12;1.756516695022583;0;1;0.0061054229736328;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta033'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed5232b280>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00030_30_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=10_2023-08-14_10-01-49
31;71383.0;5.934109449386597;False;;;1;67031_00031;f0bf07c29a9c40b5bbe176633cc626e0;2023-08-14_10-01-55;1692000115;5.934109449386597;44887;users.cfads.fh-bielefeld.de;10.134.17.12;5.934109449386597;0;1;0.0067830085754394;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta033'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7fed523f2040>;;/home/voll_lu/ray_results/objective_2023-08-14_09-58-44/objective_67031_00031_31_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=2_2023-08-14_10-01-49
