;_metric;time_this_iter_s;done;timesteps_total;episodes_total;training_iteration;trial_id;experiment_id;date;timestamp;time_total_s;pid;hostname;node_ip;time_since_restore;timesteps_since_restore;iterations_since_restore;warmup_time;config/adaptive_rate_mode;config/alg_name;config/crossover;config/cx_pb;config/eliminate_duplicates;config/functions;config/mut_pb;config/mutation;config/n_evals;config/n_parallelizations;config/obj_weights;config/parallelization_method;config/plot_solution;config/pop_size;config/pressure;config/print_iterations;config/print_results;config/problem_getter;config/sampling;config/seed;logdir
10;74366.0;39.82628154754639;False;;;1;1f98a_00010;ef0b9697c00749178fcaf95e442c4442;2023-08-15_16-31-10;1692109870;39.82628154754639;66123;users.cfads.fh-bielefeld.de;10.134.17.12;39.82628154754639;0;1;0.0072200298309326;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b4547430>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00010_10_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=10,pres_2023-08-15_16-30-24
11;63721.0;4.238507986068726;False;;;1;1f98a_00011;4f39adc7e4b648559507c8a2eaf80731;2023-08-15_16-30-41;1692109841;4.238507986068726;66407;users.cfads.fh-bielefeld.de;10.134.17.12;4.238507986068726;0;1;0.0059130191802978;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta034'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b4547bb0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00011_11_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.4000,pop_size=50,p_2023-08-15_16-30-30
12;66571.0;3.2916200160980225;False;;;1;1f98a_00012;812450b1c3974c219a070ef0bde2baec;2023-08-15_16-30-46;1692109846;3.2916200160980225;66689;users.cfads.fh-bielefeld.de;10.134.17.12;3.2916200160980225;0;1;0.0060501098632812;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b45493d0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00012_12_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=50,p_2023-08-15_16-30-36
13;72348.0;17.21194076538086;False;;;1;1f98a_00013;d492356b4e9b436b8f537d6987a24359;2023-08-15_16-31-06;1692109866;17.21194076538086;67003;users.cfads.fh-bielefeld.de;10.134.17.12;17.21194076538086;0;1;0.0069446563720703;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b45471c0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00013_13_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=20,pres_2023-08-15_16-30-43
14;72023.0;16.20627522468567;False;;;1;1f98a_00014;d1a8110d7ea04d8ea8392bb76e4ee0b4;2023-08-15_16-31-12;1692109872;16.20627522468567;67281;users.cfads.fh-bielefeld.de;10.134.17.12;16.20627522468567;0;1;0.0067830085754394;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.95;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44cf3d0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00014_14_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=5_2023-08-15_16-30-49
15;66278.0;21.900923252105716;False;;;1;1f98a_00015;6a15da6a56694a628dc1abbf0f3d6f54;2023-08-15_16-31-24;1692109884;21.900923252105716;67580;users.cfads.fh-bielefeld.de;10.134.17.12;21.900923252105716;0;1;0.0065045356750488;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta034'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44cfb50>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00015_15_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.0500,pop_size=50,p_2023-08-15_16-30-56
16;76960.0;13.678711891174316;False;;;1;1f98a_00016;56d6f191ee964d5eb5f3b0ad37ee1f7f;2023-08-15_16-31-22;1692109882;13.678711891174316;67898;users.cfads.fh-bielefeld.de;10.134.17.12;13.678711891174316;0;1;0.006413459777832;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44d1310>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00016_16_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=2_2023-08-15_16-31-02
17;74253.0;1.538254976272583;False;;;1;1f98a_00017;2df1fb04cb214a00bb71043c29940bb1;2023-08-15_16-31-17;1692109877;1.538254976272583;68218;users.cfads.fh-bielefeld.de;10.134.17.12;1.538254976272583;0;1;0.0059378147125244;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.05;False;['ta034'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44d1a90>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00017_17_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=10,pres_2023-08-15_16-31-08
18;76042.0;7.765747785568237;False;;;1;1f98a_00018;23725efa44084a10a493743ca0534607;2023-08-15_16-31-30;1692109890;7.765747785568237;68508;users.cfads.fh-bielefeld.de;10.134.17.12;7.765747785568237;0;1;0.0064156055450439;none;GA;<class 'pymoo.operators.crossover.pntx.SinglePointCrossover'>;0.05;False;['ta034'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44d3250>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00018_18_crossover=class_pymoo_operators_crossover_pntx_SinglePointCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=2_2023-08-15_16-31-15
19;74384.0;62.02081537246704;False;;;1;1f98a_00019;5684c824e8ff4205bc07041dc02131e9;2023-08-15_16-32-31;1692109951;62.02081537246704;68937;users.cfads.fh-bielefeld.de;10.134.17.12;62.02081537246704;0;1;0.0060596466064453;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta034'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44d39d0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00019_19_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.4000,pop_size=20,p_2023-08-15_16-31-23
20;75189.0;7.44853925704956;False;;;1;1f98a_00020;f5dc13ca42dd499c905fba800ba89c1e;2023-08-15_16-31-42;1692109902;7.44853925704956;69216;users.cfads.fh-bielefeld.de;10.134.17.12;7.44853925704956;0;1;0.0068707466125488;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44d5190>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00020_20_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.6000,pop_size=20,p_2023-08-15_16-31-29
21;63205.0;6.107321500778198;False;;;1;1f98a_00021;1d10c5bc6d784e36b3268fc984192ed3;2023-08-15_16-31-47;1692109907;6.107321500778198;69523;users.cfads.fh-bielefeld.de;10.134.17.12;6.107321500778198;0;1;0.0066320896148681;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44d11f0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00021_21_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=50,p_2023-08-15_16-31-35
22;77625.0;82.5806679725647;False;;;1;1f98a_00022;48103cc683f64d92bf7faccd40288881;2023-08-15_16-33-10;1692109990;82.5806679725647;69817;users.cfads.fh-bielefeld.de;10.134.17.12;82.5806679725647;0;1;0.0062580108642578;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.95;False;['ta034'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44d3460>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00022_22_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=20,p_2023-08-15_16-31-41
23;69802.0;3.1910409927368164;False;;;1;1f98a_00023;df15956544244084a490a6f7fac0c8c0;2023-08-15_16-31-57;1692109917;3.1910409927368164;70119;users.cfads.fh-bielefeld.de;10.134.17.12;3.1910409927368164;0;1;0.0066814422607421;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta034'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44d58e0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00023_23_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.4000,pop_size=20,pres_2023-08-15_16-31-47
24;71544.0;80.4499397277832;False;;;1;1f98a_00024;6a6e0f87014b4e23ad14bf5fa6814515;2023-08-15_16-33-21;1692110001;80.4499397277832;70424;users.cfads.fh-bielefeld.de;10.134.17.12;80.4499397277832;0;1;0.0065982341766357;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;20;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44db0a0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00024_24_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.6000,pop_size=20,pres_2023-08-15_16-31-54
25;58897.0;2.9242000579833984;False;;;1;1f98a_00025;ed03593635d347bcb0da24f091500f08;2023-08-15_16-32-11;1692109931;2.9242000579833984;70762;users.cfads.fh-bielefeld.de;10.134.17.12;2.9242000579833984;0;1;0.0070388317108154;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta034'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44db820>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00025_25_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=50,pres_2023-08-15_16-32-00
26;77991.0;16.630695819854736;False;;;1;1f98a_00026;a1849b2fdc5d4b9e89c4894a2c1deb8e;2023-08-15_16-32-31;1692109951;16.630695819854736;71082;users.cfads.fh-bielefeld.de;10.134.17.12;16.630695819854736;0;1;0.00679612159729;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta034'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44dbfa0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00026_26_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.0500,pop_size=10,pres_2023-08-15_16-32-08
27;74817.0;13.035609245300291;False;;;1;1f98a_00027;2d746eabb6574e7faeab7e25a5066d8d;2023-08-15_16-32-36;1692109956;13.035609245300291;71393;users.cfads.fh-bielefeld.de;10.134.17.12;13.035609245300291;0;1;0.006627082824707;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta034'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44e0760>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00027_27_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.0500,pop_size=10,pres_2023-08-15_16-32-15
28;70067.0;31.105514526367188;False;;;1;1f98a_00028;812450b1c3974c219a070ef0bde2baec;2023-08-15_16-32-54;1692109974;31.105514526367188;66689;users.cfads.fh-bielefeld.de;10.134.17.12;31.105514526367188;0;1;0.0060501098632812;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta034'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44e0ee0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00028_28_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.0500,pop_size=50,p_2023-08-15_16-32-23
29;59217.0;3.781923294067383;False;;;1;1f98a_00029;f5dc13ca42dd499c905fba800ba89c1e;2023-08-15_16-32-27;1692109947;3.781923294067383;69216;users.cfads.fh-bielefeld.de;10.134.17.12;3.781923294067383;0;1;0.0068707466125488;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.6;False;['ta034'];0.4;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;50;10;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44df6a0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00029_29_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.6000,mut_pb=0.4000,pop_size=50,pres_2023-08-15_16-32-23
30;84167.0;1.530266523361206;False;;;1;1f98a_00030;56d6f191ee964d5eb5f3b0ad37ee1f7f;2023-08-15_16-32-25;1692109945;1.530266523361206;67898;users.cfads.fh-bielefeld.de;10.134.17.12;1.530266523361206;0;1;0.006413459777832;none;GA;<class 'pymoo.operators.crossover.pntx.TwoPointCrossover'>;0.05;False;['ta034'];0.05;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;4;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b4443580>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00030_30_crossover=class_pymoo_operators_crossover_pntx_TwoPointCrossover,cx_pb=0.0500,mut_pb=0.0500,pop_size=10,p_2023-08-15_16-32-23
31;74704.0;11.911714315414429;False;;;1;1f98a_00031;2df1fb04cb214a00bb71043c29940bb1;2023-08-15_16-32-35;1692109955;11.911714315414429;68218;users.cfads.fh-bielefeld.de;10.134.17.12;11.911714315414429;0;1;0.0059378147125244;none;GA;<class 'pymoo.operators.crossover.ux.UniformCrossover'>;0.95;False;['ta034'];0.6;<class 'custom_ga_operators.FlipMutation'>;3000;4;[1];multi_threading;False;10;2;False;False;<class 'permutation_flow_shop_default.PFSSP'>;<pymoo.operators.sampling.rnd.PermutationRandomSampling object at 0x7f08b44f58e0>;;/home/voll_lu/ray_results/objective_2023-08-15_16-29-16/objective_1f98a_00031_31_crossover=class_pymoo_operators_crossover_ux_UniformCrossover,cx_pb=0.9500,mut_pb=0.6000,pop_size=10,pres_2023-08-15_16-32-23
