linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9384673277621276;172183,44;329,5400196759259;0,1655634015974486
0,9462814008143889;172366,72000000003;335,2828647376542;0,16672732549478098
0,9621472193315634;172102,24000000005;348,4371839506169;0,16901191533354598
0,927048683265465;172220,56000000006;313,8420906635803;0,1700306420205818
0,952363235877908;171965,3600000001;336,85238881172825;0,17145138270942545
0,9364880068873759;172461,84000000003;329,4597209876544;0,16332117982963973
0,9669481569008129;172396,88;355,5923740740742;0,16597845638141384
0,9486101614033916;172169,51999999996;334,4695215277776;0,16994142188285102
0,9409875600654309;172610,32000000007;331,3012869598766;0,1652660177771931
0,9505634486748437;172192,72000000006;336,472703626543;0,1697509154331869
0,9676959230721374;172053,5200000001;351,1882061728395;0,17144107502499992
0,945601721695352;172589,44000000003;335,271286111111;0,16568070097369453
0,9525415303574623;171928,24;336,73705925925935;0,17179216736008932
0,9431511316260429;172299,44;332,94422584876554;0,16628385092419026
0,9882151411674412;172533,75999999998;372,3981814814815;0,16879773058337136
0,9469025428138951;172547,68;337,51827955246915;0,1648224184327124
0,9467683178822042;172144,00000000003;335,40238487654335;0,16750373754633102
0,9656449695273799;172336,56000000006;351,4182388117284;0,16883752311354727
0,9634290457784198;172067,44000000012;346,0529011574075;0,1724306274378418
0,9167082363652141;172601,03999999998;309,7822515432101;0,16391468811260068
