linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9503607699386217;186590,8800000001;334,8499418981479;0,09873794944964619
0,947530043171927;186812,6400000001;332,89301944444395;0,09810964729197436
0,947387141032697;187210,80000000002;335,9815395061733;0,09594183036070617
0,9387437976578197;187223,40000000002;329,9564832561717;0,09477652981636897
0,9550693929815884;186641,28000000014;346,97079722222117;0,09455964311051009
0,9559911756505841;186868,0800000001;341,23016759259224;0,09786533638118666
0,9450265482468959;187094,88000000003;335,49977283950534;0,09512856561863109
0,9480060710042084;187016,7600000001;335,6380665895052;0,09665289345579962
0,9396276529928445;187467,84000000003;327,86826172839454;0,09608059696212681
0,9420628963319355;187258,68000000008;333,18527129629564;0,09468829933876918
0,9119749836583042;186860,52000000005;302,3158678240741;0,09643380435241271
0,9086419856992121;187326,7200000001;304,79923695987566;0,09289665508066003
0,9426545467644961;187225,9200000001;332,6650046296288;0,09530423250542208
0,9648638003146643;186721,92000000004;346,29086635802463;0,0998114010924302
0,9544404943897586;186928,56000000008;341,96250339506145;0,09661804000521537
0,9318533022705185;186948,72000000015;322,94622469135777;0,095345031413908
0,9771212388092069;187334,28000000006;366,3177733796289;0,09460344919387423
0,9570632448294425;187150,32;344,82931103394964;0,09616685462538084
0,9525222234699864;187198,20000000013;341,9590962191354;0,09535085771450341
0,9502313319412403;187379,64000000004;337,8828962962958;0,0961798658795825
