linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9695970831810221;182750,93999999997;356,65738038194445;0,10612142623324335
0,9736630224760708;182578,74000000008;357,62356103395064;0,10805475974012413
0,9280709672275556;182549,21999999997;314,7065573302469;0,10809991970231417
0,9590356080878935;182475,42000000007;343,7169198881173;0,10826886738659112
0,9490967034600939;182718,96000000008;339,41187822145065;0,10493191472298655
0,9389845717802756;182544,30000000002;328,00649164737655;0,10628523020602378
0,9186507212120889;182500,01999999996;309,17908362268525;0,10615584264294962
0,9661050794113692;182721,4199999999;359,04165877700603;0,1027507483225201
0,9447160911490854;182748,48;331,47813140432095;0,10718556086231618
0,9653135483729417;182920,68000000005;354,1623888695988;0,10498682326685199
0,9800171703458507;182135,94;360,11666155478395;0,1107018541817914
0,9703156292931738;182517,24000000002;358,07503950617286;0,10596721107481467
0,9717879632898428;182293,38000000003;357,73678140432094;0,10728217423957259
0,9524466673065022;182758,32000000007;341,4742546103395;0,10553786450402088
0,9619872147974958;182743,5600000001;350,9657009066358;0,10524763603978439
0,9303320840338107;182593,50000000006;319,73754189814815;0,10630007121987955
0,9463233297978485;182704,20000000007;336,8946969135803;0,10489465716609715
0,9129300228128212;182487,71999999994;303,996522511574;0,10605054772298989
0,975252567229608;182573,81999999998;363,55389118441354;0,10539603961451557
0,9626025351552991;182635,31999999998;346,2206814814815;0,10858197899407339
