linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9068531813103042;184030,87999999992;267,9472555555563;0,1091330594631367
0,9031737574355115;184045,76;265,3701307870373;0,10874356485303487
0,9588633496034399;183743,19999999992;307,84245547839527;0,11236724809383038
0,9410759747503689;184006,07999999996;291,6941159722224;0,11276446728489754
0,9335640484482964;184199,51999999996;289,0506684413584;0,10997307885178813
0,9541679151488496;184459,92;306,0298342592597;0,10997692214837819
0,9415329330957404;184142,47999999992;298,56758888888993;0,1081580691441895
0,9314133296411267;184006,07999999993;285,98006913580303;0,11107079486307046
0,965155660696139;184159,83999999994;316,21301103395143;0,10976393891482922
0,9700224186332499;183787,83999999997;319,107603626544;0,11107708601541916
0,924242624466671;184249,11999999994;282,8324506172846;0,10875890695759534
0,9075808304771524;183946,55999999994;265,62658024691376;0,11124788370653067
0,95691694349064;183944,08000000002;308,58967283950653;0,1104739644826722
0,9343999246223446;183976,32000000004;291,5228937500009;0,10905046105430297
0,949395522411987;183738,23999999993;299,58625177469173;0,11253044055076472
0,9367975115275474;184648,39999999997;295,7385518518528;0,10670649670294992
0,9381129652326787;184115,19999999992;295,00260362654393;0,1086476090873321
0,9652212149625031;183854,8;317,0298342592604;0,109630185220094
0,9517421086848143;184105,2799999999;306,93728024691427;0,10840034462811608
0,9362054325146114;184112,71999999997;291,6623898148153;0,10982853079994474
