linear_score;flowtime_sum;worker_load;job_uncertainty_mean
0,9363037304160174;188683,90000000002;347,88333703703705;0,0849464129895291
0,9383355202668657;188569,59999999992;352,10239506172843;0,08409786581319237
0,9235902979731766;188191,13999999996;332,4718905671297;0,08654593573098954
0,9370270466757172;188645,8;353,06120970293216;0,08301411492682513
0,9505535392215694;187954,91999999993;361,8622379436729;0,08583852064692206
0,94222068689388;188071,75999999995;350,87090115740745;0,08686026922635698
0,9310609552865083;188480,69999999995;341,90910115740746;0,08543724289040577
0,949619519360169;188635,63999999998;363,1120939621914;0,08421529643446192
0,944848815426771;188366,39999999994;352,7852586226852;0,08690821804634936
0,955749296787716;188457,83999999997;366,830239506173;0,08548544321152558
0,9416731757333899;188325,76;350,0772418981482;0,08672338351880601
0,9532345387530299;188191,13999999998;362,3173828510804;0,08661221210366371
0,9474879014726366;188737,24;358,0727898148148;0,08539448249487382
0,9561530252991045;188208,92;365,79937523148146;0,08636097119942898
0,9486620989773314;188605,16;359,90407127700615;0,08523603841368253
0,9380704486888595;188445,13999999993;348,3154400462963;0,08577509366268267
0,9766718067076948;189077,59999999992;390,4283763695987;0,08381735851032195
0,9459338647857782;188320,67999999996;357,0177803819445;0,08556390218563113
0,9294099805872176;188394,33999999997;338,4059555555557;0,08633138113229898
0,9501376813990017;188762,63999999996;362,6270363425926;0,08454074591081523
